"ref","core","lat_n","lon_e","water_depth","species","depth","age","d18o"
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1622,19.564,2.74
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1627,19.628,2.95
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1632,19.692,2.59
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1637,19.758,2.73
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1642,19.824,2.9
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1647,19.891,2.78
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1652,19.959,2.79
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1657,20.027,2.6
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1662,20.097,2.88
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1667,20.167,2.82
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1672,20.238,2.45
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1677,20.309,2.83
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1682,20.382,2.82
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1687,20.455,2.82
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1692,20.529,2.84
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1697,20.604,2.67
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1702,20.679,2.86
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1707,20.755,2.94
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1717,20.91,2.86
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1722,20.988,2.81
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1727,21.068,2.94
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1732,21.148,3.03
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1737,21.228,2.77
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1742,21.31,3.13
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1747,21.392,2.96
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1752,21.475,2.69
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1757,21.558,2.9
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1762,21.643,3
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1767,21.728,2.64
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1772,21.813,2.83
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1777,21.9,2.85
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1782,21.987,2.89
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1787,22.074,2.84
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1792,22.163,2.85
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1797,22.252,2.74
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1802,22.342,2.64
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1807,22.432,3.12
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1812,22.524,2.89
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1817,22.615,2.84
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1822,22.708,2.88
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1827,22.801,2.95
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1832,22.895,2.83
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1837,22.989,2.63
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1842,23.084,2.61
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1847,23.18,2.9
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1857,23.373,2.82
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1862,23.47,2.51
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1867,23.568,2.62
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1872,23.667,3.19
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1877,23.766,3.06
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1882,23.866,2.87
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1887,23.966,3.21
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1897,24.169,2.55
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1902,24.271,2.83
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1907,24.374,2.96
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1912,24.477,2.96
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1917,24.58,3.1
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1922,24.685,2.84
"taylor 2015","md02-2496",48.967,-127.033,1243,"np",1927,24.789,3.1
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",4.97,12.244,3.03
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",5.17,12.649,1.96
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",5.37,13.176,2.08
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",5.42,13.317,2.42
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",5.47,13.459,2.31
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",5.62,13.885,3.02
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",5.67,14.027,2.82
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",5.99,14.754,2.89
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",6.02,14.762,2.87
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",6.22,14.813,2.96
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",6.27,14.826,3.25
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",6.62,14.916,3.1
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",6.67,14.928,2.8
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",6.77,14.954,3.02
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",6.97,15.005,2.75
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",7.07,15.031,2.79
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",7.22,15.069,2.75
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",7.47,15.134,2.86
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",7.97,15.262,3.19
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",8.02,15.275,3.11
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",8.07,15.288,2.89
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",8.12,15.3,3
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",8.17,15.313,2.98
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",8.47,15.398,3.22
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",8.82,15.63,3.01
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",8.97,15.729,2.88
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",9.02,15.762,3.03
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",9.27,15.927,2.89
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",9.42,16.027,3.07
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",9.82,16.291,3.43
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",9.97,16.39,3.25
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",10.07,16.457,2.93
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",10.22,16.548,3.1
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",10.27,16.567,3.22
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",10.37,16.606,2.99
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",10.42,16.626,3.01
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",10.67,16.724,3.21
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",11.27,16.958,3.26
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",11.37,16.997,3.08
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",11.47,17.036,2.96
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",11.52,17.052,2.92
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",11.57,17.067,3.15
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",11.82,17.146,2.97
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",12.02,17.209,3.41
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",12.07,17.224,3.4
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",12.47,17.35,3.12
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",12.52,17.365,3.12
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",12.57,17.381,3.19
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",12.62,17.397,3.29
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",12.67,17.412,2.88
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",12.72,17.428,3.39
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",12.77,17.444,3.2
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",12.82,17.459,3.41
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",13.02,17.522,3.27
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",13.07,17.538,3.35
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",13.12,17.554,3.5
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",13.17,17.569,3.12
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",13.22,17.585,2.89
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",13.27,17.601,3.22
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",13.32,17.616,3.15
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",13.37,17.632,3.18
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",13.82,17.823,3.31
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",13.87,17.847,3.04
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",14.27,18.039,3.17
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",14.32,18.063,3.27
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",14.37,18.087,3
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",14.47,18.135,3.13
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",14.52,18.159,3
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",14.62,18.211,3.21
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",14.67,18.239,2.99
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",14.72,18.267,2.79
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",14.78,18.3,2.97
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",14.87,18.351,2.95
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",14.92,18.379,2.84
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",15.07,18.463,2.92
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",15.12,18.491,2.78
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",15.27,18.574,3.13
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",15.42,18.658,3.21
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",15.52,18.714,3.1
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",15.57,18.742,2.94
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",15.62,18.77,2.95
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",15.67,18.798,2.76
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",15.77,18.854,3.03
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",15.82,18.882,2.7
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",16.07,19.023,3.14
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",16.12,19.052,2.87
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",16.17,19.08,2.91
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",16.32,19.166,2.74
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",16.37,19.194,2.76
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",16.52,19.28,2.94
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",16.62,19.419,2.95
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",16.77,19.751,2.74
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",16.82,19.862,2.81
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",16.92,20.083,3.07
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",16.97,20.194,2.77
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",17.02,20.304,2.81
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",17.07,20.415,3.01
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",17.17,20.637,2.53
"taylor 2015","md02-2496",48.967,-127.033,1243,"gb",17.27,20.858,2.95
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",295,3.6162025,-1.784
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",311,3.7599705,-1.4765
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",316,3.804898,-1.361
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",321,3.8498255,-1.086
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",326,3.894753,-1.1625
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",346,4.074463,-1.803
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",356,4.164318,-1.302
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",365,4.2451875,-1.4975
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",410,4.649535,-1.397
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",415,4.6944625,-1.352
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",435,4.8741725,-1.329
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",535,5.7727225,-1.921
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",550,5.907505,-1.5985
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",555,5.9524325,-1.711
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",565,6.0422875,-1.3145
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",570,6.087215,-1.846
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",580,6.17707,-1.968
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",594,6.302867,-1.36
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",614,6.482577,-1.3105
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",628,6.608374,-1.485
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",693,7.425022936,-1.688
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",708,7.472224771,-1.5835
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",718,7.503692661,-1.746
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",723,7.519426606,-1.202
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",728,7.53516055,-1.476
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",743,7.582362385,-1.071
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",748,7.59809633,-1.0235
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",753,7.613830275,-1.118
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",763,7.645298165,-1.952
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",768,7.66103211,-2.036
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",773,7.676766055,-2.003
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",783,7.748069307,-1.022
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",788,7.803638614,-1.179
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",793,7.859207921,-1.2775
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",798,7.914777228,-0.659
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",803,7.970346535,-0.986
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",808,8.025915842,-1.511
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",818,8.137054455,-1.27
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",823,8.192623762,-1.225
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",828,8.248193069,-1.251
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",833,8.303762376,-1.667
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",843,8.41490099,-1.73
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",848,8.470470297,-1.273
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",858,8.581608911,-1.765
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",863,8.637178218,-1.795
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",868,8.692747525,-1.4305
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",888,8.908965347,-1.346
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",893,8.961168317,-0.9835
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",903,9.065574257,-0.8105
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",908,9.117777228,-1.0055
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",913,9.169980198,-1.162
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",918,9.222183168,-0.915
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",923,9.274386139,-0.96
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",963,9.692009901,-0.995
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",973,9.796415842,-1.561
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",978,9.848618812,-1.686
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",983,9.883972772,-1.224
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",998,9.956336634,-1.088
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1003,9.980457921,-1.163
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1008,10.00457921,-1.507
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1018,10.05282178,-1.384
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1028,10.10106436,-0.918
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1041,10.1637797,-1.464
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1061,10.26026485,-1.484
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1066,10.28438614,-1.2065
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1071,10.30850743,-1.059
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1076,10.33262871,-1.104
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1101,10.45323515,-1.163
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1111,10.50147772,-1.329
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1119,10.54007178,-1.862
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1123,10.55936881,-1.982
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1133,10.60761139,-1.17
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1138,10.63173267,-1.152
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1143,10.65585396,-1.277
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1158,10.72821782,-1.276
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1163,10.75233911,-1.602
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1168,10.7764604,-1.3425
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1173,10.80058168,-1.13
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1183,10.85548253,-1.3205
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1188,10.9128952,-1.129
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1208,11.14254585,-1.232
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1213,11.19995852,-1.0375
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1218,11.25737118,-1.02475
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1223,11.31478384,-1.206
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1228,11.37219651,-1.0655
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1233,11.42960917,-1.394
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1238,11.48702183,-0.671
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1243,11.5444345,-0.989
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1248,11.60184716,-1.1415
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1258,11.71667249,-0.556
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1263,11.77408515,-0.277
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1268,11.83149782,-0.574
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1273,11.88891048,-0.733
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1278,11.94632314,-0.725
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1283,12.00373581,-0.703
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1293,12.11856114,-0.091
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1298,12.1759738,-0.018
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1303,12.23338646,-0.002
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1308,12.29079913,-0.293
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1318,12.40562445,-0.416
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1328,12.52044978,-0.532
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1333,12.57786245,-0.257
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1338,12.63527511,-0.6535
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1353,12.8075131,-0.353
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1358,12.86492576,-0.537
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1373,13.03716376,-0.372
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1383,13.15198908,-0.9025
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1384,13.16347162,-0.771
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1408,13.4390524,-0.694
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1413,13.50301163,-0.59
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1423,13.65056977,-0.737
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1433,13.79812791,-0.768
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1443,13.94568605,-0.21
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1448,14.01946512,-0.61
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1453,14.09324419,-0.9025
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1458,14.16702326,-0.836
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1463,14.24080233,-0.7925
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1468,14.3145814,-0.796
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1473,14.38836047,-0.7485
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1478,14.46213954,-0.417
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1483,14.53591861,-0.187
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1493,14.68347674,-0.128
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1498,14.75725581,-0.7505
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1503,14.83103488,-0.304
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1508,14.90481395,-0.639
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1513,14.97859302,-0.747
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1518,15.05237209,-0.6465
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1523,15.12615116,-0.146
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1524,15.14090698,-0.274
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1528,15.19993023,-0.4415
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1538,15.34748837,-0.059
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1543,15.40630833,0.128
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1548,15.45515556,0.1505
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1553,15.50400278,-0.3285
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1558,15.55285,-0.26
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1563,15.60169722,-0.415
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1565,15.62123611,-0.147
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1570,15.67008333,-0.12
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1580,15.76777778,-0.654
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1590,15.86547222,-0.13
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1595,15.91431944,-0.067
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1600,15.96316667,0.009
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1605,16.01201389,0.196
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1615,16.10970833,-0.103
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1620,16.15855556,-0.22
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1640,16.35394444,0.27
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1650,16.45163889,0.257
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1660,16.54933333,0.23
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1671,16.65679722,0.507
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1680,16.74472222,-0.01
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1686,16.80333889,0.174
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1695,16.89126389,0.112
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1700,16.94011111,0.229
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1705,16.98895833,0.039
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1720,17.1355,0.0775
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1725,17.17134104,0.073
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1730,17.20718207,0.156
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1740,17.27886414,0.139
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1745,17.31470518,0.19
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1755,17.38638725,0.07
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1760,17.42222828,0.179
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1765,17.45806932,0.108
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1771,17.50107856,0.175
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1775,17.52975139,0.073
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1780,17.56559242,0.1925
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1785,17.60143346,0.038
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1790,17.63727449,-0.03
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1795,17.67311553,-0.021
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1796,17.68028373,0.199
"rodriguez-sans 2013","md05-2505",25,-112,535,"gr",1810,17.78063863,-0.035
